id,name,unit,dataset_id
3314,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 35-44 - ALLAREA - MALE",Percentage,455
3315,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-34 - RURAL - FEMALE",Percentage,455
3316,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-34 - RURAL - MALE",Percentage,455
3317,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-34 - URBAN - FEMALE",Percentage,455
3318,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-34 - URBAN - MALE",Percentage,455
3319,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-34 - ALLAREA - FEMALE",Percentage,455
3320,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-34 - ALLAREA - MALE",Percentage,455
3321,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65-74 - RURAL - FEMALE",Percentage,455
3322,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65-74 - RURAL - MALE",Percentage,455
3323,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65-74 - URBAN - FEMALE",Percentage,455
3324,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65-74 - URBAN - MALE",Percentage,455
3325,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65-74 - ALLAREA - FEMALE",Percentage,455
3326,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65-74 - ALLAREA - MALE",Percentage,455
3327,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 75-84 - RURAL - FEMALE",Percentage,455
3328,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 75-84 - RURAL - MALE",Percentage,455
3329,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 75-84 - URBAN - FEMALE",Percentage,455
3330,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 75-84 - URBAN - MALE",Percentage,455
3331,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 75-84 - ALLAREA - FEMALE",Percentage,455
3332,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 75-84 - ALLAREA - MALE",Percentage,455
3333,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 85+ - RURAL - FEMALE",Percentage,455
3334,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 85+ - RURAL - MALE",Percentage,455
3335,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 85+ - URBAN - FEMALE",Percentage,455
3336,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 85+ - URBAN - MALE",Percentage,455
3337,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 85+ - ALLAREA - FEMALE",Percentage,455
3338,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 85+ - ALLAREA - MALE",Percentage,455
3339,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-64 - RURAL - FEMALE",Percentage,455
3340,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-64 - RURAL - MALE",Percentage,455
3341,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-64 - URBAN - FEMALE",Percentage,455
3342,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-64 - URBAN - MALE",Percentage,455
3343,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-64 - ALLAREA - FEMALE",Percentage,455
3344,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-64 - ALLAREA - MALE",Percentage,455
3345,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-64 - RURAL - FEMALE",Percentage,455
3346,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-64 - RURAL - MALE",Percentage,455
3347,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-64 - URBAN - FEMALE",Percentage,455
3348,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-64 - URBAN - MALE",Percentage,455
3349,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-64 - ALLAREA - FEMALE",Percentage,455
3350,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-64 - ALLAREA - MALE",Percentage,455
3351,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-14 - RURAL - FEMALE",Percentage,455
3352,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-14 - RURAL - MALE",Percentage,455
3353,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-14 - URBAN - FEMALE",Percentage,455
3354,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-14 - URBAN - MALE",Percentage,455
3355,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-14 - ALLAREA - FEMALE",Percentage,455
3356,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-14 - ALLAREA - MALE",Percentage,455
3357,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 16+ - RURAL - FEMALE",Percentage,455
3358,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 16+ - RURAL - MALE",Percentage,455
3359,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 16+ - URBAN - FEMALE",Percentage,455
3360,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 16+ - URBAN - MALE",Percentage,455
3361,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 16+ - ALLAREA - FEMALE",Percentage,455
3362,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 16+ - ALLAREA - MALE",Percentage,455
3363,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-64 - RURAL - FEMALE",Percentage,455
3364,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-64 - RURAL - MALE",Percentage,455
3365,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-64 - URBAN - FEMALE",Percentage,455
3366,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-64 - URBAN - MALE",Percentage,455
3367,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-64 - ALLAREA - FEMALE",Percentage,455
3368,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-64 - ALLAREA - MALE",Percentage,455
3369,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-24 - RURAL - FEMALE",Percentage,455
3370,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-24 - RURAL - MALE",Percentage,455
3371,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-24 - URBAN - FEMALE",Percentage,455
3372,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-24 - URBAN - MALE",Percentage,455
3373,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-24 - ALLAREA - FEMALE",Percentage,455
3374,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-24 - ALLAREA - MALE",Percentage,455
3375,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20+ - RURAL - FEMALE",Percentage,455
3376,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20+ - RURAL - MALE",Percentage,455
3377,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20+ - URBAN - FEMALE",Percentage,455
3378,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20+ - URBAN - MALE",Percentage,455
3379,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20+ - ALLAREA - FEMALE",Percentage,455
3380,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20+ - ALLAREA - MALE",Percentage,455
3381,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 6+ - RURAL - FEMALE",Percentage,455
3382,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 6+ - RURAL - MALE",Percentage,455
3383,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 6+ - URBAN - FEMALE",Percentage,455
3384,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 6+ - URBAN - MALE",Percentage,455
3385,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 6+ - ALLAREA - FEMALE",Percentage,455
3386,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 6+ - ALLAREA - MALE",Percentage,455
3387,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10-14 - RURAL - FEMALE",Percentage,455
3388,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10-14 - RURAL - MALE",Percentage,455
3389,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10-14 - URBAN - FEMALE",Percentage,455
3390,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10-14 - URBAN - MALE",Percentage,455
3391,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10-14 - ALLAREA - FEMALE",Percentage,455
3392,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10-14 - ALLAREA - MALE",Percentage,455
3393,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 5+ - RURAL - FEMALE",Percentage,455
3394,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 5+ - RURAL - MALE",Percentage,455
3395,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 5+ - URBAN - FEMALE",Percentage,455
3396,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 5+ - URBAN - MALE",Percentage,455
3397,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 5+ - ALLAREA - FEMALE",Percentage,455
3398,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 5+ - ALLAREA - MALE",Percentage,455
3399,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 14+ - RURAL - FEMALE",Percentage,455
3400,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 14+ - RURAL - MALE",Percentage,455
3401,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 14+ - URBAN - FEMALE",Percentage,455
3402,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 14+ - URBAN - MALE",Percentage,455
3403,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 14+ - ALLAREA - FEMALE",Percentage,455
3404,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 14+ - ALLAREA - MALE",Percentage,455
3405,5.5.1 - Proportion of elected seats held by women in deliberative bodies of local government (%) - SG_GEN_LOCGELS,Percentage,456
3406,5.5.1 - Proportion of seats held by women in national parliaments (% of total number of seats) - SG_GEN_PARL,Percentage,457
3407,5.5.1 - Number of seats held by women in national parliaments (number) - SG_GEN_PARLN,Number,458
3408,5.5.1 - Current number of seats in national parliaments (number) - SG_GEN_PARLNT,Number,459
3409,5.5.2 - Proportion of women in managerial positions (%) - IC_GEN_MGTL,Percentage,460
3410,5.5.2 - Proportion of women in senior and middle management positions (%) - IC_GEN_MGTN,Percentage,461
3411,"5.6.1 - Proportion of women who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women aged 15-49 years) - SH_FPL_INFM",Percentage,462
3412,5.6.1 - Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years) - SH_FPL_INFMCU,Percentage,463
3413,5.6.1 - Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years) - SH_FPL_INFMRH,Percentage,464
3414,5.6.1 - Proportion of women who make their own informed decisions regarding sexual relations (% of women aged 15-49 years) - SH_FPL_INFMSR,Percentage,465
3415,"5.6.2 - Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education (%) - SH_LGR_ACSRHE",Percentage,466
3416,"5.6.2 - (S.1.C.1) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 1: Maternity Care (%) - SH_LGR_ACSRHEC1",Percentage,467
3417,"5.6.2 - (S.4.C.10) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 10: HIV Counselling and Test Services - SH_LGR_ACSRHEC10",Percentage,468
3418,"5.6.2 - (S.4.C.11) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 11: HIV Treatment and Care Services (%) - SH_LGR_ACSRHEC11",Percentage,469
3419,"5.6.2 - (S.4.C.12) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 12: HIV Confidentiality (%) - SH_LGR_ACSRHEC12",Percentage,470
3420,"5.6.2 - (S.4.C.13) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 13: HPV Vaccine (%) - SH_LGR_ACSRHEC13",Percentage,471
3421,"5.6.2 - (S.1.C.2) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 2: Life Saving Commodities (%) - SH_LGR_ACSRHEC2",Percentage,472
3422,"5.6.2 - (S.1.C.3) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 3: Abortion - SH_LGR_ACSRHEC3",Percentage,473
3423,"5.6.2 - (S.1.C.4) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 4: Post-Abortion Care (%) - SH_LGR_ACSRHEC4",Percentage,474
3424,"5.6.2 - (S.2.C.5) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 5: Contraceptive Services (%) - SH_LGR_ACSRHEC5",Percentage,475
3425,"5.6.2 - (S.2.C.6) Extent to which countries have laws and regulations that guarantee full and equal access to women and men aged 15 years and older to sexual and reproductive health care, information and education: Component 6: Contraceptive Consent (%) - SH_LGR_ACSRHEC6",Percentage,476
